 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos 
  1712   15.158           0.531           5.000           4.000;
  1713   15.167           0.531           5.000           4.000;
  1714   15.176           0.531           5.000           4.000;
  1715   15.185           0.531           5.000           4.000;
  1716   15.194           0.531           5.000           4.000;
  1717   15.203           0.531           5.000           4.000;
  1718   15.211           0.531           5.000           4.000;
  1719   15.220           0.531           5.000           4.000;
  1720   15.229           0.531           5.000           4.000;
  1721   15.238           0.531           5.000           4.000;
  1722   15.247           0.531           5.000           4.000;
  1723   15.256           0.531           5.000           4.000;
  1724   15.265           0.531           5.000           4.000;
  1725   15.273           0.531           5.000           4.000;
  1726   15.282           0.531           5.000           4.000;
  1727   15.291           0.531           5.000           4.000;
  1728   15.300           0.531           5.000           4.000;
  1729   15.309           0.531           5.000           4.000;
  1730   15.318           0.531           5.000           4.000;
  1731   15.327           0.531           5.000           4.000;
  1732   15.335           0.531           5.000           4.000;
  1733   15.344           0.531           5.000           4.000;
  1734   15.353           0.531           5.000           4.000;
  1735   15.362           0.531           5.000           4.000;
  1736   15.371           0.531           5.000           4.000;
  1737   15.380           0.531           5.000           4.000;
  1738   15.389           0.531           5.000           4.000;
  1739   15.397           0.531           5.000           4.000;
  1740   15.406           0.531           5.000           4.000;
  1741   15.415           0.531           5.000           4.000;
  1742   15.424           0.531           5.000           4.000;
  1743   15.433           0.531           5.000           4.000;
  1744   15.442           0.531           5.000           4.000;
  1745   15.451           0.531           5.000           4.000;
  1746   15.459           0.531           5.000           4.000;
  1747   15.468           0.531           5.000           4.000;
  1748   15.477           0.531           5.000           4.000;
  1749   15.486           0.531           5.000           4.000;
  1750   15.495           0.531           5.000           4.000;
  1751   15.504           0.531           5.000           4.000;
  1752   15.513           0.531           5.000           4.000;
  1753   15.521           0.531           5.000           4.000;
  1754   15.530           0.531           5.000           4.000;
  1755   15.539           0.531           5.000           4.000;
  1756   15.548           0.531           5.000           4.000;
  1757   15.557           0.531           5.000           4.000;
  1758   15.566           0.531           5.000           4.000;
  1759   15.574           0.531           5.000           4.000;
  1760   15.583           0.531           5.000           4.000;
  1761   15.592           0.531           5.000           4.000;
  1762   15.601           0.531           5.000           4.000;
  1763   15.610           0.531           5.000           4.000;
  1764   15.619           0.531           5.000           4.000;
  1765   15.628           0.531           5.000           4.000;
  1766   15.636           0.531           5.000           4.000;
  1767   15.645           0.531           5.000           4.000;
  1768   15.654           0.531           5.000           4.000;
  1769   15.663           0.531           5.000           4.000;
  1770   15.672           0.531           5.000           4.000;
  1771   15.681           0.531           5.000           4.000;
  1772   15.690           0.531           5.000           4.000;
  1773   15.698           0.531           5.000           4.000;
  1774   15.707           0.531           5.000           4.000;
  1775   15.716           0.531           5.000           4.000;
  1776   15.725           0.531           5.000           4.000;
  1777   15.734           0.531           5.000           4.000;
  1778   15.743           0.531           5.000           4.000;
  1779   15.752           0.531           5.000           4.000;
  1780   15.760           0.531           5.000           4.000;
  1781   15.769           0.531           5.000           4.000;
  1782   15.778           0.531           5.000           4.000;
  1783   15.787           0.531           5.000           4.000;
  1784   15.796           0.531           5.000           4.000;
  1785   15.805           0.531           5.000           4.000;
  1786   15.814           0.531           5.000           4.000;
  1787   15.822           0.531           5.000           4.000;
  1788   15.831           0.531           5.000           4.000;
  1789   15.840           0.531           5.000           4.000;
  1790   15.849           0.531           5.000           4.000;
  1791   15.858           0.531           5.000           4.000;
  1792   15.867           0.531           5.000           4.000;
  1793   15.876           0.531           5.000           4.000;
  1794   15.884           0.531           5.000           4.000;
  1795   15.893           0.531           5.000           4.000;
  1796   15.902           0.531           5.000           4.000;
  1797   15.911           0.531           5.000           4.000;
  1798   15.920           0.531           5.000           4.000;
  1799   15.929           0.531           5.000           4.000;
  1800   15.938           0.531           5.000           4.000;
  1801   15.946           0.531           5.000           4.000;
  1802   15.955           0.531           5.000           4.000;
  1803   15.964           0.531           5.000           4.000;
  1804   15.973           0.531           5.000           4.000;
  1805   15.982           0.531           5.000           4.000;
  1806   15.991           0.531           5.000           4.000;
  1807   15.999           0.531           5.000           4.000;
  1808   16.008           0.531           5.000           4.000;
  1809   16.017           0.531           5.000           4.000;
  1810   16.026           0.531           5.000           4.000;
  1811   16.035           0.531           5.000           4.000;
  1812   16.044           0.531           5.000           4.000;
  1813   16.053           0.531           5.000           4.000;
  1814   16.061           0.531           5.000           4.000;
  1815   16.070           0.531           5.000           4.000;
  1816   16.079           0.531           5.000           4.000;
  1817   16.088           0.531           5.000           4.000;
  1818   16.097           0.531           5.000           4.000;
  1819   16.106           0.531           5.000           4.000;
  1820   16.115           0.531           5.000           4.000;
  1821   16.123           0.531           5.000           4.000;
  1822   16.132           0.531           5.000           4.000;
  1823   16.141           0.531           5.000           4.000;
  1824   16.150           0.531           5.000           4.000;
  1825   16.159           0.531           5.000           4.000;
  1826   16.168           0.531           5.000           4.000;
  1827   16.177           0.531           5.000           4.000;
  1828   16.185           0.531           5.000           4.000;
  1829   16.194           0.531           5.000           4.000;
  1830   16.203           0.531           5.000           4.000;
  1831   16.212           0.531           5.000           4.000;
  1832   16.221           0.531           5.000           4.000;
  1833   16.230           0.531           5.000           4.000;
  1834   16.239           0.531           5.000           4.000;
  1835   16.247           0.531           5.000           4.000;
  1836   16.256           0.531           5.000           4.000;
  1837   16.265           0.531           5.000           4.000;
  1838   16.274           0.531           5.000           4.000;
  1839   16.283           0.531           5.000           4.000;
  1840   16.292           0.531           5.000           4.000;
  1841   16.301           0.531           5.000           4.000;
  1842   16.309           0.531           5.000           4.000;
  1843   16.318           0.531           5.000           4.000;
  1844   16.327           0.531           5.000           4.000;
  1845   16.336           0.531           5.000           4.000;
  1846   16.345           0.531           5.000           4.000;
  1847   16.354           0.531           5.000           4.000;
  1848   16.363           0.531           5.000           4.000;
  1849   16.371           0.531           5.000           4.000;
  1850   16.380           0.531           5.000           4.000;
  1851   16.389           0.531           5.000           4.000;
  1852   16.398           0.531           5.000           4.000;
  1853   16.407           0.531           5.000           4.000;
  1854   16.416           0.531           5.000           4.000;
  1855   16.424           0.531           5.000           4.000;
  1856   16.433           0.531           5.000           4.000;
  1857   16.442           0.531           5.000           4.000;
  1858   16.451           0.531           5.000           4.000;
  1859   16.460           0.531           5.000           4.000;
  1860   16.469           0.531           5.000           4.000;
  1861   16.478           0.531           5.000           4.000;
  1862   16.486           0.531           5.000           4.000;
  1863   16.495           0.531           5.000           4.000;
  1864   16.504           0.531           5.000           4.000;
  1865   16.513           0.531           5.000           4.000;
  1866   16.522           0.531           5.000           4.000;
  1867   16.531           0.531           5.000           4.000;
  1868   16.540           0.531           5.000           4.000;
  1869   16.548           0.531           5.000           4.000;
  1870   16.557           0.531           5.000           4.000;
  1871   16.566           0.531           5.000           4.000;
  1872   16.575           0.531           5.000           4.000;
  1873   16.584           0.531           5.000           4.000;
  1874   16.593           0.531           5.000           4.000;
  1875   16.602           0.531           5.000           4.000;
  1876   16.610           0.531           5.000           4.000;
  1877   16.619           0.531           5.000           4.000;
  1878   16.628           0.531           5.000           4.000;
  1879   16.637           0.531           5.000           4.000;
  1880   16.646           0.531           5.000           4.000;
  1881   16.655           0.531           5.000           4.000;
  1882   16.664           0.531           5.000           4.000;
  1883   16.672           0.531           5.000           4.000;
  1884   16.681           0.531           5.000           4.000;
  1885   16.690           0.531           5.000           4.000;
  1886   16.699           0.531           5.000           4.000;
  1887   16.708           0.531           5.000           4.000;
  1888   16.717           0.531           5.000           4.000;
  1889   16.726           0.531           5.000           4.000;
  1890   16.734           0.531           5.000           4.000;
  1891   16.743           0.531           5.000           4.000;
  1892   16.752           0.531           5.000           4.000;
  1893   16.761           0.531           5.000           4.000;
  1894   16.770           0.531           5.000           4.000;
  1895   16.779           0.531           5.000           4.000;
  1896   16.788           0.531           5.000           4.000;
  1897   16.796           0.531           5.000           4.000;
  1898   16.805           0.531           5.000           4.000;
  1899   16.814           0.531           5.000           4.000;
  1900   16.823           0.531           5.000           4.000;
  1901   16.832           0.531           5.000           4.000;
  1902   16.841           0.531           5.000           4.000;
  1903   16.849           0.531           5.000           4.000;
  1904   16.858           0.531           5.000           4.000;
  1905   16.867           0.531           5.000           4.000;
  1906   16.876           0.531           5.000           4.000;
  1907   16.885           0.531           5.000           4.000;
  1908   16.894           0.531           5.000           4.000;
  1909   16.903           0.531           5.000           4.000;
  1910   16.911           0.531           5.000           4.000;
  1911   16.920           0.531           5.000           4.000;
  1912   16.929           0.531           5.000           4.000;
  1913   16.938           0.531           5.000           4.000;
  1914   16.947           0.531           5.000           4.000;
  1915   16.956           0.531           5.000           4.000;
  1916   16.965           0.531           5.000           4.000;
  1917   16.973           0.531           5.000           4.000;
  1918   16.982           0.531           5.000           4.000;
  1919   16.991           0.531           5.000           4.000;
  1920   17.000           0.531           5.000           4.000;
  1921   17.009           0.531           5.000           4.000;
  1922   17.018           0.531           5.000           4.000;
  1923   17.027           0.531           5.000           4.000;
  1924   17.035           0.531           5.000           4.000;
  1925   17.044           0.531           5.000           4.000;
  1926   17.053           0.531           5.000           4.000;
  1927   17.062           0.531           5.000           4.000;
  1928   17.071           0.531           5.000           4.000;
  1929   17.080           0.531           5.000           4.000;
  1930   17.089           0.531           5.000           4.000;
  1931   17.097           0.531           5.000           4.000;
  1932   17.106           0.531           5.000           4.000;
  1933   17.115           0.531           5.000           4.000;
  1934   17.124           0.531           5.000           4.000;
  1935   17.133           0.531           5.000           4.000;
  1936   17.142           0.531           5.000           4.000;
  1937   17.151           0.531           5.000           4.000;
  1938   17.159           0.531           5.000           4.000;
  1939   17.168           0.531           5.000           4.000;
  1940   17.177           0.531           5.000           4.000;
  1941   17.186           0.531           5.000           4.000;
  1942   17.195           0.531           5.000           4.000;
  1943   17.204           0.531           5.000           4.000;
  1944   17.213           0.531           5.000           4.000;
  1945   17.221           0.531           5.000           4.000;
  1946   17.230           0.531           5.000           4.000;
  1947   17.239           0.531           5.000           4.000;
  1948   17.248           0.531           5.000           4.000;
  1949   17.257           0.531           5.000           4.000;
  1950   17.266           0.531           5.000           4.000;
  1951   17.274           0.531           5.000           4.000;
  1952   17.283           0.531           5.000           4.000;
  1953   17.292           0.531           5.000           4.000;
  1954   17.301           0.531           5.000           4.000;
  1955   17.310           0.531           5.000           4.000;
  1956   17.319           0.531           5.000           4.000;
  1957   17.328           0.531           5.000           4.000;
  1958   17.336           0.531           5.000           4.000;
  1959   17.345           0.531           5.000           4.000;
  1960   17.354           0.531           5.000           4.000;
  1961   17.363           0.531           5.000           4.000;
  1962   17.372           0.531           5.000           4.000;
  1963   17.381           0.531           5.000           4.000;
  1964   17.390           0.531           5.000           4.000;
  1965   17.398           0.531           5.000           4.000;
  1966   17.407           0.531           5.000           4.000;
  1967   17.416           0.531           5.000           4.000;
  1968   17.425           0.531           5.000           4.000;
  1969   17.434           0.531           5.000           4.000;
  1970   17.443           0.531           5.000           4.000;
  1971   17.452           0.531           5.000           4.000;
  1972   17.460           0.531           5.000           4.000;
  1973   17.469           0.531           5.000           4.000;
  1974   17.478           0.531           5.000           4.000;
  1975   17.487           0.531           5.000           4.000;
  1976   17.496           0.531           5.000           4.000;
  1977   17.505           0.531           5.000           4.000;
  1978   17.514           0.531           5.000           4.000;
  1979   17.522           0.531           5.000           4.000;
  1980   17.531           0.531           5.000           4.000;
  1981   17.540           0.531           5.000           4.000;
  1982   17.549           0.531           5.000           4.000;
  1983   17.558           0.531           5.000           4.000;
  1984   17.567           0.531           5.000           4.000;
  1985   17.576           0.531           5.000           4.000;
  1986   17.584           0.531           5.000           4.000;
  1987   17.593           0.531           5.000           4.000;
  1988   17.602           0.531           5.000           4.000;
  1989   17.611           0.531           5.000           4.000;
  1990   17.620           0.531           5.000           4.000;
  1991   17.629           0.531           5.000           4.000;
  1992   17.638           0.531           5.000           4.000;
  1993   17.646           0.531           5.000           4.000;
  1994   17.655           0.531           5.000           4.000;
  1995   17.664           0.531           5.000           4.000;
  1996   17.673           0.531           5.000           4.000;
  1997   17.682           0.531           5.000           4.000;
  1998   17.691           0.531           5.000           4.000;
  1999   17.699           0.531           5.000           4.000;
  2000   17.708           0.531           5.000           4.000;
  2001   17.717           0.531           5.000           4.000;
  2002   17.726           0.531           5.000           4.000;
  2003   17.735           0.531           5.000           4.000;
  2004   17.744           0.531           5.000           4.000;
  2005   17.753           0.531           5.000           4.000;
  2006   17.761           0.531           5.000           4.000;
  2007   17.770           0.531           5.000           4.000;
  2008   17.779           0.531           5.000           4.000;
  2009   17.788           0.531           5.000           4.000;
  2010   17.797           0.531           5.000           4.000;
  2011   17.806           0.531           5.000           4.000;
  2012   17.815           0.531           5.000           4.000;
  2013   17.823           0.531           5.000           4.000;
  2014   17.832           0.531           5.000           4.000;
  2015   17.841           0.531           5.000           4.000;
  2016   17.850           0.531           5.000           4.000;
  2017   17.859           0.531           5.000           4.000;
  2018   17.868           0.531           5.000           4.000;
  2019   17.877           0.531           5.000           4.000;
  2020   17.885           0.531           5.000           4.000;
  2021   17.894           0.531           5.000           4.000;
  2022   17.903           0.531           5.000           4.000;
  2023   17.912           0.531           5.000           4.000;
  2024   17.921           0.531           5.000           4.000;
  2025   17.930           0.531           5.000           4.000;
  2026   17.939           0.531           5.000           4.000;
  2027   17.947           0.531           5.000           4.000;
  2028   17.956           0.531           5.000           4.000;
  2029   17.965           0.531           5.000           4.000;
  2030   17.974           0.531           5.000           4.000;
  2031   17.983           0.531           5.000           4.000;
  2032   17.992           0.531           5.000           4.000;
  2033   18.001           0.531           5.000           4.000;
  2034   18.009           0.531           5.000           4.000;
  2035   18.018           0.531           5.000           4.000;
  2036   18.027           0.531           5.000           4.000;
  2037   18.036           0.531           5.000           4.000;
  2038   18.045           0.531           5.000           4.000;
  2039   18.054           0.531           5.000           4.000;
  2040   18.063           0.531           5.000           4.000;
  2041   18.071           0.531           5.000           4.000;
  2042   18.080           0.531           5.000           4.000;
  2043   18.089           0.531           5.000           4.000;
  2044   18.098           0.531           5.000           4.000;
  2045   18.107           0.531           5.000           4.000;
  2046   18.116           0.531           5.000           4.000;
  2047   18.124           0.531           5.000           4.000;
  2048   18.133           0.531           5.000           4.000;
  2049   18.142           0.531           5.000           4.000;
  2050   18.151           0.531           5.000           4.000;
  2051   18.160           0.531           5.000           4.000;
  2052   18.169           0.531           5.000           4.000;
  2053   18.178           0.531           5.000           4.000;
  2054   18.186           0.531           5.000           4.000;
  2055   18.195           0.531           5.000           4.000;
  2056   18.204           0.531           5.000           4.000;
  2057   18.213           0.531           5.000           4.000;
  2058   18.222           0.531           5.000           4.000;
  2059   18.231           0.531           5.000           4.000;
  2060   18.240           0.531           5.000           4.000;
  2061   18.248           0.531           5.000           4.000;
  2062   18.257           0.531           5.000           4.000;
  2063   18.266           0.531           5.000           4.000;
  2064   18.275           0.531           5.000           4.000;
  2065   18.284           0.531           5.000           4.000;
  2066   18.293           0.531           5.000           4.000;
  2067   18.302           0.531           5.000           4.000;
  2068   18.310           0.531           5.000           4.000;
  2069   18.319           0.531           5.000           4.000;
  2070   18.328           0.531           5.000           4.000;
  2071   18.337           0.531           5.000           4.000;
  2072   18.346           0.531           5.000           4.000;
  2073   18.355           0.531           5.000           4.000;
  2074   18.364           0.531           5.000           4.000;
  2075   18.372           0.531           5.000           4.000;
  2076   18.381           0.531           5.000           4.000;
  2077   18.390           0.531           5.000           4.000;
  2078   18.399           0.531           5.000           4.000;
  2079   18.408           0.531           5.000           4.000;
  2080   18.417           0.531           5.000           4.000;
  2081   18.426           0.531           5.000           4.000;
  2082   18.434           0.531           5.000           4.000;
  2083   18.443           0.531           5.000           4.000;
  2084   18.452           0.531           5.000           4.000;
  2085   18.461           0.531           5.000           4.000;
  2086   18.470           0.531           5.000           4.000;
  2087   18.479           0.531           5.000           4.000;
  2088   18.488           0.531           5.000           4.000;
  2089   18.496           0.531           5.000           4.000;
  2090   18.505           0.531           5.000           4.000;
  2091   18.514           0.531           5.000           4.000;
  2092   18.523           0.531           5.000           4.000;
  2093   18.532           0.531           5.000           4.000;
  2094   18.541           0.531           5.000           4.000;
  2095   18.549           0.531           5.000           4.000;
  2096   18.558           0.531           5.000           4.000;
  2097   18.567           0.531           5.000           4.000;
  2098   18.576           0.531           5.000           4.000;
  2099   18.585           0.531           5.000           4.000;
  2100   18.594           0.531           5.000           4.000;
  2101   18.603           0.531           5.000           4.000;
  2102   18.611           0.531           5.000           4.000;
  2103   18.620           0.531           5.000           4.000;
  2104   18.629           0.531           5.000           4.000;
  2105   18.638           0.531           5.000           4.000;
  2106   18.647           0.531           5.000           4.000;
  2107   18.656           0.531           5.000           4.000;
  2108   18.665           0.531           5.000           4.000;
  2109   18.673           0.531           5.000           4.000;
  2110   18.682           0.531           5.000           4.000;
  2111   18.691           0.531           5.000           4.000;
  2112   18.700           0.531           5.000           4.000;
  2113   18.709           0.531           5.000           4.000;
  2114   18.718           0.531           5.000           4.000;
  2115   18.727           0.531           5.000           4.000;
  2116   18.735           0.531           5.000           4.000;
  2117   18.744           0.531           5.000           4.000;
  2118   18.753           0.531           5.000           4.000;
  2119   18.762           0.531           5.000           4.000;
  2120   18.771           0.531           5.000           4.000;
  2121   18.780           0.531           5.000           4.000;
  2122   18.789           0.531           5.000           4.000;
  2123   18.797           0.531           5.000           4.000;
  2124   18.806           0.531           5.000           4.000;
  2125   18.815           0.531           5.000           4.000;
  2126   18.824           0.531           5.000           4.000;
  2127   18.833           0.531           5.000           4.000;
  2128   18.842           0.531           5.000           4.000;
  2129   18.851           0.531           5.000           4.000;
  2130   18.859           0.531           5.000           4.000;
  2131   18.868           0.531           5.000           4.000;
  2132   18.877           0.531           5.000           4.000;
  2133   18.886           0.531           5.000           4.000;
  2134   18.895           0.531           5.000           4.000;
  2135   18.904           0.531           5.000           4.000;
  2136   18.913           0.531           5.000           4.000;
  2137   18.921           0.531           5.000           4.000;
  2138   18.930           0.531           5.000           4.000;
  2139   18.939           0.531           5.000           4.000;
  2140   18.948           0.531           5.000           4.000;
  2141   18.957           0.531           5.000           4.000;
  2142   18.966           0.531           5.000           4.000;
  2143   18.974           0.531           5.000           4.000;
  2144   18.983           0.531           5.000           4.000;
  2145   18.992           0.531           5.000           4.000;
  2146   19.001           0.531           5.000           4.000;
  2147   19.010           0.531           5.000           4.000;
  2148   19.019           0.531           5.000           4.000;
  2149   19.028           0.531           5.000           4.000;
  2150   19.036           0.531           5.000           4.000;
  2151   19.045           0.531           5.000           4.000;
  2152   19.054           0.531           5.000           4.000;
  2153   19.063           0.531           5.000           4.000;
  2154   19.072           0.531           5.000           4.000;
  2155   19.081           0.531           5.000           4.000;
  2156   19.090           0.531           5.000           4.000;
  2157   19.098           0.531           5.000           4.000;
  2158   19.107           0.531           5.000           4.000;
  2159   19.116           0.531           5.000           4.000;
  2160   19.125           0.531           5.000           4.000;
  2161   19.134           0.531           5.000           4.000;
  2162   19.143           0.531           5.000           4.000;
  2163   19.152           0.531           5.000           4.000;
  2164   19.160           0.531           5.000           4.000;
  2165   19.169           0.531           5.000           4.000;
  2166   19.178           0.531           5.000           4.000;
  2167   19.187           0.531           5.000           4.000;
  2168   19.196           0.531           5.000           4.000;
  2169   19.205           0.531           5.000           4.000;
  2170   19.214           0.531           5.000           4.000;
  2171   19.222           0.531           5.000           4.000;
  2172   19.231           0.531           5.000           4.000;
  2173   19.240           0.531           5.000           4.000;
  2174   19.249           0.531           5.000           4.000;
  2175   19.258           0.531           5.000           4.000;
  2176   19.267           0.531           5.000           4.000;
  2177   19.276           0.531           5.000           4.000;
  2178   19.284           0.531           5.000           4.000;
  2179   19.293           0.531           5.000           4.000;
  2180   19.302           0.531           5.000           4.000;
  2181   19.311           0.531           5.000           4.000;
  2182   19.320           0.531           5.000           4.000;
  2183   19.329           0.531           5.000           4.000;
  2184   19.338           0.531           5.000           4.000;
  2185   19.346           0.531           5.000           4.000;
  2186   19.355           0.531           5.000           4.000;
  2187   19.364           0.531           5.000           4.000;
  2188   19.373           0.531           5.000           4.000;
  2189   19.382           0.531           5.000           4.000;
  2190   19.391           0.531           5.000           4.000;
  2191   19.399           0.531           5.000           4.000;
  2192   19.408           0.531           5.000           4.000;
  2193   19.417           0.531           5.000           4.000;
  2194   19.426           0.531           5.000           4.000;
  2195   19.435           0.531           5.000           4.000;
  2196   19.444           0.531           5.000           4.000;
  2197   19.453           0.531           5.000           4.000;
  2198   19.461           0.531           5.000           4.000;
  2199   19.470           0.531           5.000           4.000;
  2200   19.479           0.531           5.000           4.000;
  2201   19.488           0.531           5.000           4.000;
  2202   19.497           0.531           5.000           4.000;
  2203   19.506           0.531           5.000           4.000;
  2204   19.515           0.531           5.000           4.000;
  2205   19.523           0.531           5.000           4.000;
  2206   19.532           0.531           5.000           4.000;
  2207   19.541           0.531           5.000           4.000;
  2208   19.550           0.531           5.000           4.000;
  2209   19.559           0.531           5.000           4.000;
  2210   19.568           0.531           5.000           4.000;
  2211   19.577           0.531           5.000           4.000;
  2212   19.585           0.531           5.000           4.000;
  2213   19.594           0.531           5.000           4.000;
  2214   19.603           0.531           5.000           4.000;
  2215   19.612           0.531           5.000           4.000;
  2216   19.621           0.531           5.000           4.000;
  2217   19.630           0.531           5.000           4.000;
  2218   19.639           0.531           5.000           4.000;
  2219   19.647           0.531           5.000           4.000;
  2220   19.656           0.531           5.000           4.000;
  2221   19.665           0.531           5.000           4.000;
  2222   19.674           0.531           5.000           4.000;
  2223   19.683           0.531           5.000           4.000;
  2224   19.692           0.531           5.000           4.000;
  2225   19.701           0.531           5.000           4.000;
  2226   19.709           0.531           5.000           4.000;
  2227   19.718           0.531           5.000           4.000;
  2228   19.727           0.531           5.000           4.000;
  2229   19.736           0.531           5.000           4.000;
  2230   19.745           0.531           5.000           4.000;
  2231   19.754           0.531           5.000           4.000;
  2232   19.763           0.531           5.000           4.000;
  2233   19.771           0.531           5.000           4.000;
  2234   19.780           0.531           5.000           4.000;
  2235   19.789           0.531           5.000           4.000;
  2236   19.798           0.531           5.000           4.000;
  2237   19.807           0.531           5.000           4.000;
  2238   19.816           0.531           5.000           4.000;
  2239   19.824           0.531           5.000           4.000;
  2240   19.833           0.531           5.000           4.000;
  2241   19.842           0.531           5.000           4.000;
  2242   19.851           0.531           5.000           4.000;
  2243   19.860           0.531           5.000           4.000;
  2244   19.869           0.531           5.000           4.000;
  2245   19.878           0.531           5.000           4.000;
  2246   19.886           0.531           5.000           4.000;
  2247   19.895           0.531           5.000           4.000;
  2248   19.904           0.531           5.000           4.000;
  2249   19.913           0.531           5.000           4.000;
  2250   19.922           0.531           5.000           4.000;
  2251   19.931           0.531           5.000           4.000;
  2252   19.940           0.531           5.000           4.000;
  2253   19.948           0.531           5.000           4.000;
  2254   19.957           0.531           5.000           4.000;
  2255   19.966           0.531           5.000           4.000;
  2256   19.975           0.531           5.000           4.000;
  2257   19.984           0.531           5.000           4.000;
  2258   19.993           0.531           5.000           4.000]
